"","Year","(semi-) final","Edition","JuryOrTelevoting","FromCountry","ToCountry","Points","ToSameAsFrom","FinalOrSemiFinal"
"34336",2015,"f","2015f","J","Portugal","Lithuania",0,"no","Final"
"34337",2015,"f","2015f","J","Portugal","Montenegro",0,"no","Final"
"34338",2015,"f","2015f","J","Portugal","Norway",6,"no","Final"
"34339",2015,"f","2015f","J","Portugal","Poland",0,"no","Final"
"34340",2015,"f","2015f","J","Portugal","Romania",4,"no","Final"
"34341",2015,"f","2015f","J","Portugal","Russia",10,"no","Final"
"34342",2015,"f","2015f","J","Portugal","Serbia",0,"no","Final"
"34343",2015,"f","2015f","J","Portugal","Slovenia",0,"no","Final"
"34344",2015,"f","2015f","J","Portugal","Spain",3,"no","Final"
"34345",2015,"f","2015f","J","Portugal","Sweden",8,"no","Final"
"34346",2015,"f","2015f","J","Portugal","United Kingdom",0,"no","Final"
"34347",2015,"f","2015f","J","Romania","Albania",0,"no","Final"
"34348",2015,"f","2015f","J","Romania","Armenia",0,"no","Final"
"34349",2015,"f","2015f","J","Romania","Australia",2,"no","Final"
"34350",2015,"f","2015f","J","Romania","Austria",0,"no","Final"
"34351",2015,"f","2015f","J","Romania","Azerbaijan",3,"no","Final"
"34352",2015,"f","2015f","J","Romania","Belgium",7,"no","Final"
"34353",2015,"f","2015f","J","Romania","Cyprus",0,"no","Final"
"34354",2015,"f","2015f","J","Romania","Estonia",0,"no","Final"
"34355",2015,"f","2015f","J","Romania","France",0,"no","Final"
"34356",2015,"f","2015f","J","Romania","Georgia",0,"no","Final"
"34357",2015,"f","2015f","J","Romania","Germany",0,"no","Final"
"34358",2015,"f","2015f","J","Romania","Greece",0,"no","Final"
"34359",2015,"f","2015f","J","Romania","Hungary",4,"no","Final"
"34360",2015,"f","2015f","J","Romania","Israel",1,"no","Final"
"34361",2015,"f","2015f","J","Romania","Italy",12,"no","Final"
"34362",2015,"f","2015f","J","Romania","Latvia",5,"no","Final"
"34363",2015,"f","2015f","J","Romania","Lithuania",0,"no","Final"
"34364",2015,"f","2015f","J","Romania","Montenegro",0,"no","Final"
"34365",2015,"f","2015f","J","Romania","Norway",6,"no","Final"
"34366",2015,"f","2015f","J","Romania","Poland",0,"no","Final"
"34367",2015,"f","2015f","J","Romania","Russia",10,"no","Final"
"34368",2015,"f","2015f","J","Romania","Serbia",0,"no","Final"
"34369",2015,"f","2015f","J","Romania","Slovenia",0,"no","Final"
"34370",2015,"f","2015f","J","Romania","Spain",0,"no","Final"
"34371",2015,"f","2015f","J","Romania","Sweden",8,"no","Final"
"34372",2015,"f","2015f","J","Romania","United Kingdom",0,"no","Final"
"34373",2015,"f","2015f","J","Russia","Albania",0,"no","Final"
"34374",2015,"f","2015f","J","Russia","Armenia",6,"no","Final"
"34375",2015,"f","2015f","J","Russia","Australia",4,"no","Final"
"34376",2015,"f","2015f","J","Russia","Austria",0,"no","Final"
"34377",2015,"f","2015f","J","Russia","Azerbaijan",3,"no","Final"
"34378",2015,"f","2015f","J","Russia","Belgium",10,"no","Final"
"34379",2015,"f","2015f","J","Russia","Cyprus",0,"no","Final"
"34380",2015,"f","2015f","J","Russia","Estonia",7,"no","Final"
"34381",2015,"f","2015f","J","Russia","France",0,"no","Final"
"34382",2015,"f","2015f","J","Russia","Georgia",5,"no","Final"
"34383",2015,"f","2015f","J","Russia","Germany",0,"no","Final"
"34384",2015,"f","2015f","J","Russia","Greece",0,"no","Final"
"34385",2015,"f","2015f","J","Russia","Hungary",0,"no","Final"
"34386",2015,"f","2015f","J","Russia","Israel",0,"no","Final"
"34387",2015,"f","2015f","J","Russia","Italy",12,"no","Final"
"34388",2015,"f","2015f","J","Russia","Latvia",2,"no","Final"
"34389",2015,"f","2015f","J","Russia","Lithuania",0,"no","Final"
"34390",2015,"f","2015f","J","Russia","Montenegro",0,"no","Final"
"34391",2015,"f","2015f","J","Russia","Norway",0,"no","Final"
"34392",2015,"f","2015f","J","Russia","Poland",0,"no","Final"
"34393",2015,"f","2015f","J","Russia","Romania",0,"no","Final"
"34394",2015,"f","2015f","J","Russia","Serbia",0,"no","Final"
"34395",2015,"f","2015f","J","Russia","Slovenia",0,"no","Final"
"34396",2015,"f","2015f","J","Russia","Spain",1,"no","Final"
"34397",2015,"f","2015f","J","Russia","Sweden",8,"no","Final"
"34398",2015,"f","2015f","J","Russia","United Kingdom",0,"no","Final"
"34399",2015,"f","2015f","J","San Marino","Albania",0,"no","Final"
"34400",2015,"f","2015f","J","San Marino","Armenia",0,"no","Final"
"34401",2015,"f","2015f","J","San Marino","Australia",8,"no","Final"
"34402",2015,"f","2015f","J","San Marino","Austria",0,"no","Final"
"34403",2015,"f","2015f","J","San Marino","Azerbaijan",0,"no","Final"
"34404",2015,"f","2015f","J","San Marino","Belgium",5,"no","Final"
"34405",2015,"f","2015f","J","San Marino","Cyprus",0,"no","Final"
"34406",2015,"f","2015f","J","San Marino","Estonia",0,"no","Final"
"34407",2015,"f","2015f","J","San Marino","France",1,"no","Final"
"34408",2015,"f","2015f","J","San Marino","Georgia",0,"no","Final"
"34409",2015,"f","2015f","J","San Marino","Germany",0,"no","Final"
"34410",2015,"f","2015f","J","San Marino","Greece",0,"no","Final"
"34411",2015,"f","2015f","J","San Marino","Hungary",4,"no","Final"
"34412",2015,"f","2015f","J","San Marino","Israel",2,"no","Final"
"34413",2015,"f","2015f","J","San Marino","Italy",10,"no","Final"
"34414",2015,"f","2015f","J","San Marino","Latvia",12,"no","Final"
"34415",2015,"f","2015f","J","San Marino","Lithuania",0,"no","Final"
"34416",2015,"f","2015f","J","San Marino","Montenegro",0,"no","Final"
"34417",2015,"f","2015f","J","San Marino","Norway",6,"no","Final"
"34418",2015,"f","2015f","J","San Marino","Poland",0,"no","Final"
"34419",2015,"f","2015f","J","San Marino","Romania",0,"no","Final"
"34420",2015,"f","2015f","J","San Marino","Russia",0,"no","Final"
"34421",2015,"f","2015f","J","San Marino","Serbia",0,"no","Final"
"34422",2015,"f","2015f","J","San Marino","Slovenia",0,"no","Final"
"34423",2015,"f","2015f","J","San Marino","Spain",0,"no","Final"
"34424",2015,"f","2015f","J","San Marino","Sweden",7,"no","Final"
"34425",2015,"f","2015f","J","San Marino","United Kingdom",3,"no","Final"
"34426",2015,"f","2015f","J","Serbia","Albania",0,"no","Final"
"34427",2015,"f","2015f","J","Serbia","Armenia",0,"no","Final"
"34428",2015,"f","2015f","J","Serbia","Australia",3,"no","Final"
"34429",2015,"f","2015f","J","Serbia","Austria",0,"no","Final"
"34430",2015,"f","2015f","J","Serbia","Azerbaijan",0,"no","Final"
"34431",2015,"f","2015f","J","Serbia","Belgium",4,"no","Final"
"34432",2015,"f","2015f","J","Serbia","Cyprus",0,"no","Final"
"34433",2015,"f","2015f","J","Serbia","Estonia",2,"no","Final"
"34434",2015,"f","2015f","J","Serbia","France",0,"no","Final"
"34435",2015,"f","2015f","J","Serbia","Georgia",0,"no","Final"
"34436",2015,"f","2015f","J","Serbia","Germany",0,"no","Final"
"34437",2015,"f","2015f","J","Serbia","Greece",0,"no","Final"
"34438",2015,"f","2015f","J","Serbia","Hungary",0,"no","Final"
"34439",2015,"f","2015f","J","Serbia","Israel",6,"no","Final"
"34440",2015,"f","2015f","J","Serbia","Italy",7,"no","Final"
"34441",2015,"f","2015f","J","Serbia","Latvia",1,"no","Final"
"34442",2015,"f","2015f","J","Serbia","Lithuania",0,"no","Final"
"34443",2015,"f","2015f","J","Serbia","Montenegro",12,"no","Final"
"34444",2015,"f","2015f","J","Serbia","Norway",0,"no","Final"
"34445",2015,"f","2015f","J","Serbia","Poland",0,"no","Final"
"34446",2015,"f","2015f","J","Serbia","Romania",0,"no","Final"
"34447",2015,"f","2015f","J","Serbia","Russia",10,"no","Final"
"34448",2015,"f","2015f","J","Serbia","Slovenia",5,"no","Final"
"34449",2015,"f","2015f","J","Serbia","Spain",0,"no","Final"
"34450",2015,"f","2015f","J","Serbia","Sweden",8,"no","Final"
"34451",2015,"f","2015f","J","Serbia","United Kingdom",0,"no","Final"
"34452",2015,"f","2015f","J","Slovenia","Albania",0,"no","Final"
"34453",2015,"f","2015f","J","Slovenia","Armenia",0,"no","Final"
"34454",2015,"f","2015f","J","Slovenia","Australia",2,"no","Final"
"34455",2015,"f","2015f","J","Slovenia","Austria",0,"no","Final"
"34456",2015,"f","2015f","J","Slovenia","Azerbaijan",0,"no","Final"
"34457",2015,"f","2015f","J","Slovenia","Belgium",3,"no","Final"
"34458",2015,"f","2015f","J","Slovenia","Cyprus",1,"no","Final"
"34459",2015,"f","2015f","J","Slovenia","Estonia",0,"no","Final"
"34460",2015,"f","2015f","J","Slovenia","France",0,"no","Final"
"34461",2015,"f","2015f","J","Slovenia","Georgia",0,"no","Final"
"34462",2015,"f","2015f","J","Slovenia","Germany",0,"no","Final"
"34463",2015,"f","2015f","J","Slovenia","Greece",0,"no","Final"
"34464",2015,"f","2015f","J","Slovenia","Hungary",0,"no","Final"
"34465",2015,"f","2015f","J","Slovenia","Israel",0,"no","Final"
"34466",2015,"f","2015f","J","Slovenia","Italy",8,"no","Final"
"34467",2015,"f","2015f","J","Slovenia","Latvia",7,"no","Final"
"34468",2015,"f","2015f","J","Slovenia","Lithuania",0,"no","Final"
"34469",2015,"f","2015f","J","Slovenia","Montenegro",10,"no","Final"
"34470",2015,"f","2015f","J","Slovenia","Norway",4,"no","Final"
"34471",2015,"f","2015f","J","Slovenia","Poland",0,"no","Final"
"34472",2015,"f","2015f","J","Slovenia","Romania",0,"no","Final"
"34473",2015,"f","2015f","J","Slovenia","Russia",5,"no","Final"
"34474",2015,"f","2015f","J","Slovenia","Serbia",6,"no","Final"
"34475",2015,"f","2015f","J","Slovenia","Spain",0,"no","Final"
"34476",2015,"f","2015f","J","Slovenia","Sweden",12,"no","Final"
"34477",2015,"f","2015f","J","Slovenia","United Kingdom",0,"no","Final"
"34478",2015,"f","2015f","J","Spain","Albania",0,"no","Final"
"34479",2015,"f","2015f","J","Spain","Armenia",0,"no","Final"
"34480",2015,"f","2015f","J","Spain","Australia",7,"no","Final"
"34481",2015,"f","2015f","J","Spain","Austria",0,"no","Final"
"34482",2015,"f","2015f","J","Spain","Azerbaijan",0,"no","Final"
"34483",2015,"f","2015f","J","Spain","Belgium",6,"no","Final"
"34484",2015,"f","2015f","J","Spain","Cyprus",0,"no","Final"
"34485",2015,"f","2015f","J","Spain","Estonia",3,"no","Final"
"34486",2015,"f","2015f","J","Spain","France",0,"no","Final"
"34487",2015,"f","2015f","J","Spain","Georgia",0,"no","Final"
"34488",2015,"f","2015f","J","Spain","Germany",0,"no","Final"
"34489",2015,"f","2015f","J","Spain","Greece",0,"no","Final"
"34490",2015,"f","2015f","J","Spain","Hungary",0,"no","Final"
"34491",2015,"f","2015f","J","Spain","Israel",1,"no","Final"
"34492",2015,"f","2015f","J","Spain","Italy",12,"no","Final"
"34493",2015,"f","2015f","J","Spain","Latvia",4,"no","Final"
"34494",2015,"f","2015f","J","Spain","Lithuania",0,"no","Final"
"34495",2015,"f","2015f","J","Spain","Montenegro",0,"no","Final"
"34496",2015,"f","2015f","J","Spain","Norway",2,"no","Final"
"34497",2015,"f","2015f","J","Spain","Poland",0,"no","Final"
"34498",2015,"f","2015f","J","Spain","Romania",5,"no","Final"
"34499",2015,"f","2015f","J","Spain","Russia",10,"no","Final"
"34500",2015,"f","2015f","J","Spain","Serbia",0,"no","Final"
"34501",2015,"f","2015f","J","Spain","Slovenia",0,"no","Final"
"34502",2015,"f","2015f","J","Spain","Sweden",8,"no","Final"
"34503",2015,"f","2015f","J","Spain","United Kingdom",0,"no","Final"
"34504",2015,"f","2015f","J","Sweden","Albania",0,"no","Final"
"34505",2015,"f","2015f","J","Sweden","Armenia",0,"no","Final"
"34506",2015,"f","2015f","J","Sweden","Australia",12,"no","Final"
"34507",2015,"f","2015f","J","Sweden","Austria",0,"no","Final"
"34508",2015,"f","2015f","J","Sweden","Azerbaijan",0,"no","Final"
"34509",2015,"f","2015f","J","Sweden","Belgium",10,"no","Final"
"34510",2015,"f","2015f","J","Sweden","Cyprus",0,"no","Final"
"34511",2015,"f","2015f","J","Sweden","Estonia",3,"no","Final"
"34512",2015,"f","2015f","J","Sweden","France",0,"no","Final"
"34513",2015,"f","2015f","J","Sweden","Georgia",0,"no","Final"
"34514",2015,"f","2015f","J","Sweden","Germany",0,"no","Final"
"34515",2015,"f","2015f","J","Sweden","Greece",0,"no","Final"
"34516",2015,"f","2015f","J","Sweden","Hungary",0,"no","Final"
"34517",2015,"f","2015f","J","Sweden","Israel",4,"no","Final"
"34518",2015,"f","2015f","J","Sweden","Italy",8,"no","Final"
"34519",2015,"f","2015f","J","Sweden","Latvia",5,"no","Final"
"34520",2015,"f","2015f","J","Sweden","Lithuania",0,"no","Final"
"34521",2015,"f","2015f","J","Sweden","Montenegro",2,"no","Final"
"34522",2015,"f","2015f","J","Sweden","Norway",7,"no","Final"
"34523",2015,"f","2015f","J","Sweden","Poland",0,"no","Final"
"34524",2015,"f","2015f","J","Sweden","Romania",0,"no","Final"
"34525",2015,"f","2015f","J","Sweden","Russia",6,"no","Final"
"34526",2015,"f","2015f","J","Sweden","Serbia",0,"no","Final"
"34527",2015,"f","2015f","J","Sweden","Slovenia",1,"no","Final"
"34528",2015,"f","2015f","J","Sweden","Spain",0,"no","Final"
"34529",2015,"f","2015f","J","Sweden","United Kingdom",0,"no","Final"
"34530",2015,"f","2015f","J","Switzerland","Albania",0,"no","Final"
"34531",2015,"f","2015f","J","Switzerland","Armenia",0,"no","Final"
"34532",2015,"f","2015f","J","Switzerland","Australia",8,"no","Final"
"34533",2015,"f","2015f","J","Switzerland","Austria",0,"no","Final"
"34534",2015,"f","2015f","J","Switzerland","Azerbaijan",0,"no","Final"
"34535",2015,"f","2015f","J","Switzerland","Belgium",2,"no","Final"
"34536",2015,"f","2015f","J","Switzerland","Cyprus",0,"no","Final"
"34537",2015,"f","2015f","J","Switzerland","Estonia",0,"no","Final"
"34538",2015,"f","2015f","J","Switzerland","France",0,"no","Final"
"34539",2015,"f","2015f","J","Switzerland","Georgia",0,"no","Final"
"34540",2015,"f","2015f","J","Switzerland","Germany",0,"no","Final"
"34541",2015,"f","2015f","J","Switzerland","Greece",0,"no","Final"
"34542",2015,"f","2015f","J","Switzerland","Hungary",0,"no","Final"
"34543",2015,"f","2015f","J","Switzerland","Israel",3,"no","Final"
"34544",2015,"f","2015f","J","Switzerland","Italy",6,"no","Final"
"34545",2015,"f","2015f","J","Switzerland","Latvia",4,"no","Final"
"34546",2015,"f","2015f","J","Switzerland","Lithuania",0,"no","Final"
"34547",2015,"f","2015f","J","Switzerland","Montenegro",0,"no","Final"
"34548",2015,"f","2015f","J","Switzerland","Norway",10,"no","Final"
"34549",2015,"f","2015f","J","Switzerland","Poland",0,"no","Final"
"34550",2015,"f","2015f","J","Switzerland","Romania",0,"no","Final"
"34551",2015,"f","2015f","J","Switzerland","Russia",7,"no","Final"
"34552",2015,"f","2015f","J","Switzerland","Serbia",5,"no","Final"
"34553",2015,"f","2015f","J","Switzerland","Slovenia",0,"no","Final"
"34554",2015,"f","2015f","J","Switzerland","Spain",1,"no","Final"
"34555",2015,"f","2015f","J","Switzerland","Sweden",12,"no","Final"
"34556",2015,"f","2015f","J","Switzerland","United Kingdom",0,"no","Final"
"34557",2015,"f","2015f","J","The Netherlands","Albania",0,"no","Final"
"34558",2015,"f","2015f","J","The Netherlands","Armenia",0,"no","Final"
"34559",2015,"f","2015f","J","The Netherlands","Australia",8,"no","Final"
"34560",2015,"f","2015f","J","The Netherlands","Austria",0,"no","Final"
"34561",2015,"f","2015f","J","The Netherlands","Azerbaijan",0,"no","Final"
"34562",2015,"f","2015f","J","The Netherlands","Belgium",12,"no","Final"
"34563",2015,"f","2015f","J","The Netherlands","Cyprus",0,"no","Final"
"34564",2015,"f","2015f","J","The Netherlands","Estonia",4,"no","Final"
"34565",2015,"f","2015f","J","The Netherlands","France",0,"no","Final"
"34566",2015,"f","2015f","J","The Netherlands","Georgia",0,"no","Final"
"34567",2015,"f","2015f","J","The Netherlands","Germany",0,"no","Final"
"34568",2015,"f","2015f","J","The Netherlands","Greece",0,"no","Final"
"34569",2015,"f","2015f","J","The Netherlands","Hungary",0,"no","Final"
"34570",2015,"f","2015f","J","The Netherlands","Israel",5,"no","Final"
"34571",2015,"f","2015f","J","The Netherlands","Italy",7,"no","Final"
"34572",2015,"f","2015f","J","The Netherlands","Latvia",2,"no","Final"
"34573",2015,"f","2015f","J","The Netherlands","Lithuania",0,"no","Final"
"34574",2015,"f","2015f","J","The Netherlands","Montenegro",0,"no","Final"
"34575",2015,"f","2015f","J","The Netherlands","Norway",3,"no","Final"
"34576",2015,"f","2015f","J","The Netherlands","Poland",0,"no","Final"
"34577",2015,"f","2015f","J","The Netherlands","Romania",0,"no","Final"
"34578",2015,"f","2015f","J","The Netherlands","Russia",6,"no","Final"
"34579",2015,"f","2015f","J","The Netherlands","Serbia",1,"no","Final"
"34580",2015,"f","2015f","J","The Netherlands","Slovenia",0,"no","Final"
"34581",2015,"f","2015f","J","The Netherlands","Spain",0,"no","Final"
"34582",2015,"f","2015f","J","The Netherlands","Sweden",10,"no","Final"
"34583",2015,"f","2015f","J","The Netherlands","United Kingdom",0,"no","Final"
"34584",2015,"f","2015f","J","United Kingdom","Albania",0,"no","Final"
"34585",2015,"f","2015f","J","United Kingdom","Armenia",0,"no","Final"
"34586",2015,"f","2015f","J","United Kingdom","Australia",10,"no","Final"
"34587",2015,"f","2015f","J","United Kingdom","Austria",0,"no","Final"
"34588",2015,"f","2015f","J","United Kingdom","Azerbaijan",0,"no","Final"
"34589",2015,"f","2015f","J","United Kingdom","Belgium",3,"no","Final"
"34590",2015,"f","2015f","J","United Kingdom","Cyprus",0,"no","Final"
"34591",2015,"f","2015f","J","United Kingdom","Estonia",0,"no","Final"
"34592",2015,"f","2015f","J","United Kingdom","France",0,"no","Final"
"34593",2015,"f","2015f","J","United Kingdom","Georgia",0,"no","Final"
"34594",2015,"f","2015f","J","United Kingdom","Germany",0,"no","Final"
"34595",2015,"f","2015f","J","United Kingdom","Greece",0,"no","Final"
"34596",2015,"f","2015f","J","United Kingdom","Hungary",0,"no","Final"
"34597",2015,"f","2015f","J","United Kingdom","Israel",5,"no","Final"
"34598",2015,"f","2015f","J","United Kingdom","Italy",8,"no","Final"
"34599",2015,"f","2015f","J","United Kingdom","Latvia",7,"no","Final"
"34600",2015,"f","2015f","J","United Kingdom","Lithuania",4,"no","Final"
"34601",2015,"f","2015f","J","United Kingdom","Montenegro",0,"no","Final"
"34602",2015,"f","2015f","J","United Kingdom","Norway",0,"no","Final"
"34603",2015,"f","2015f","J","United Kingdom","Poland",2,"no","Final"
"34604",2015,"f","2015f","J","United Kingdom","Romania",0,"no","Final"
"34605",2015,"f","2015f","J","United Kingdom","Russia",6,"no","Final"
"34606",2015,"f","2015f","J","United Kingdom","Serbia",1,"no","Final"
"34607",2015,"f","2015f","J","United Kingdom","Slovenia",0,"no","Final"
"34608",2015,"f","2015f","J","United Kingdom","Spain",0,"no","Final"
"34609",2015,"f","2015f","J","United Kingdom","Sweden",12,"no","Final"
"34610",2015,"sf1","2015sf1","J","Albania","Albania",0,"yes","SemiFinal"
"34611",2015,"sf1","2015sf1","J","Albania","Armenia",5,"no","SemiFinal"
"34612",2015,"sf1","2015sf1","J","Albania","Belarus",0,"no","SemiFinal"
"34613",2015,"sf1","2015sf1","J","Albania","Belgium",6,"no","SemiFinal"
"34614",2015,"sf1","2015sf1","J","Albania","Denmark",0,"no","SemiFinal"
"34615",2015,"sf1","2015sf1","J","Albania","Estonia",0,"no","SemiFinal"
"34616",2015,"sf1","2015sf1","J","Albania","Finland",0,"no","SemiFinal"
"34617",2015,"sf1","2015sf1","J","Albania","Georgia",4,"no","SemiFinal"
"34618",2015,"sf1","2015sf1","J","Albania","Greece",12,"no","SemiFinal"
"34619",2015,"sf1","2015sf1","J","Albania","Hungary",3,"no","SemiFinal"
"34620",2015,"sf1","2015sf1","J","Albania","Macedonia",10,"no","SemiFinal"
"34621",2015,"sf1","2015sf1","J","Albania","Moldova",2,"no","SemiFinal"
"34622",2015,"sf1","2015sf1","J","Albania","Romania",8,"no","SemiFinal"
"34623",2015,"sf1","2015sf1","J","Albania","Russia",7,"no","SemiFinal"
"34624",2015,"sf1","2015sf1","J","Albania","Serbia",0,"no","SemiFinal"
"34625",2015,"sf1","2015sf1","J","Albania","The Netherlands",1,"no","SemiFinal"
"34626",2015,"sf1","2015sf1","J","Armenia","Albania",0,"no","SemiFinal"
"34627",2015,"sf1","2015sf1","J","Armenia","Armenia",0,"yes","SemiFinal"
"34628",2015,"sf1","2015sf1","J","Armenia","Belarus",7,"no","SemiFinal"
"34629",2015,"sf1","2015sf1","J","Armenia","Belgium",1,"no","SemiFinal"
"34630",2015,"sf1","2015sf1","J","Armenia","Denmark",2,"no","SemiFinal"
"34631",2015,"sf1","2015sf1","J","Armenia","Estonia",4,"no","SemiFinal"
"34632",2015,"sf1","2015sf1","J","Armenia","Finland",0,"no","SemiFinal"
"34633",2015,"sf1","2015sf1","J","Armenia","Georgia",12,"no","SemiFinal"
"34634",2015,"sf1","2015sf1","J","Armenia","Greece",8,"no","SemiFinal"
"34635",2015,"sf1","2015sf1","J","Armenia","Hungary",0,"no","SemiFinal"
"34636",2015,"sf1","2015sf1","J","Armenia","Macedonia",0,"no","SemiFinal"
"34637",2015,"sf1","2015sf1","J","Armenia","Moldova",6,"no","SemiFinal"
"34638",2015,"sf1","2015sf1","J","Armenia","Romania",3,"no","SemiFinal"
"34639",2015,"sf1","2015sf1","J","Armenia","Russia",10,"no","SemiFinal"
"34640",2015,"sf1","2015sf1","J","Armenia","Serbia",5,"no","SemiFinal"
"34641",2015,"sf1","2015sf1","J","Armenia","The Netherlands",0,"no","SemiFinal"
"34642",2015,"sf1","2015sf1","J","Australia","Albania",0,"no","SemiFinal"
"34643",2015,"sf1","2015sf1","J","Australia","Armenia",0,"no","SemiFinal"
"34644",2015,"sf1","2015sf1","J","Australia","Belarus",0,"no","SemiFinal"
"34645",2015,"sf1","2015sf1","J","Australia","Belgium",8,"no","SemiFinal"
"34646",2015,"sf1","2015sf1","J","Australia","Denmark",4,"no","SemiFinal"
"34647",2015,"sf1","2015sf1","J","Australia","Estonia",5,"no","SemiFinal"
"34648",2015,"sf1","2015sf1","J","Australia","Finland",0,"no","SemiFinal"
"34649",2015,"sf1","2015sf1","J","Australia","Georgia",7,"no","SemiFinal"
"34650",2015,"sf1","2015sf1","J","Australia","Greece",6,"no","SemiFinal"
"34651",2015,"sf1","2015sf1","J","Australia","Hungary",2,"no","SemiFinal"
"34652",2015,"sf1","2015sf1","J","Australia","Macedonia",3,"no","SemiFinal"
"34653",2015,"sf1","2015sf1","J","Australia","Moldova",0,"no","SemiFinal"
"34654",2015,"sf1","2015sf1","J","Australia","Romania",1,"no","SemiFinal"
"34655",2015,"sf1","2015sf1","J","Australia","Russia",10,"no","SemiFinal"
"34656",2015,"sf1","2015sf1","J","Australia","Serbia",12,"no","SemiFinal"
"34657",2015,"sf1","2015sf1","J","Australia","The Netherlands",0,"no","SemiFinal"
"34658",2015,"sf1","2015sf1","J","Austria","Albania",3,"no","SemiFinal"
"34659",2015,"sf1","2015sf1","J","Austria","Armenia",0,"no","SemiFinal"
"34660",2015,"sf1","2015sf1","J","Austria","Belarus",0,"no","SemiFinal"
"34661",2015,"sf1","2015sf1","J","Austria","Belgium",6,"no","SemiFinal"
"34662",2015,"sf1","2015sf1","J","Austria","Denmark",1,"no","SemiFinal"
"34663",2015,"sf1","2015sf1","J","Austria","Estonia",10,"no","SemiFinal"
"34664",2015,"sf1","2015sf1","J","Austria","Finland",0,"no","SemiFinal"
"34665",2015,"sf1","2015sf1","J","Austria","Georgia",2,"no","SemiFinal"
"34666",2015,"sf1","2015sf1","J","Austria","Greece",4,"no","SemiFinal"
"34667",2015,"sf1","2015sf1","J","Austria","Hungary",5,"no","SemiFinal"
"34668",2015,"sf1","2015sf1","J","Austria","Macedonia",0,"no","SemiFinal"
"34669",2015,"sf1","2015sf1","J","Austria","Moldova",0,"no","SemiFinal"
"34670",2015,"sf1","2015sf1","J","Austria","Romania",8,"no","SemiFinal"
"34671",2015,"sf1","2015sf1","J","Austria","Russia",12,"no","SemiFinal"
"34672",2015,"sf1","2015sf1","J","Austria","Serbia",7,"no","SemiFinal"
"34673",2015,"sf1","2015sf1","J","Austria","The Netherlands",0,"no","SemiFinal"
"34674",2015,"sf1","2015sf1","J","Belarus","Albania",0,"no","SemiFinal"
"34675",2015,"sf1","2015sf1","J","Belarus","Armenia",7,"no","SemiFinal"
"34676",2015,"sf1","2015sf1","J","Belarus","Belarus",0,"yes","SemiFinal"
"34677",2015,"sf1","2015sf1","J","Belarus","Belgium",6,"no","SemiFinal"
"34678",2015,"sf1","2015sf1","J","Belarus","Denmark",0,"no","SemiFinal"
"34679",2015,"sf1","2015sf1","J","Belarus","Estonia",8,"no","SemiFinal"
"34680",2015,"sf1","2015sf1","J","Belarus","Finland",1,"no","SemiFinal"
"34681",2015,"sf1","2015sf1","J","Belarus","Georgia",10,"no","SemiFinal"
"34682",2015,"sf1","2015sf1","J","Belarus","Greece",3,"no","SemiFinal"
"34683",2015,"sf1","2015sf1","J","Belarus","Hungary",0,"no","SemiFinal"
"34684",2015,"sf1","2015sf1","J","Belarus","Macedonia",0,"no","SemiFinal"
"34685",2015,"sf1","2015sf1","J","Belarus","Moldova",5,"no","SemiFinal"
"34686",2015,"sf1","2015sf1","J","Belarus","Romania",2,"no","SemiFinal"
"34687",2015,"sf1","2015sf1","J","Belarus","Russia",12,"no","SemiFinal"
"34688",2015,"sf1","2015sf1","J","Belarus","Serbia",4,"no","SemiFinal"
"34689",2015,"sf1","2015sf1","J","Belarus","The Netherlands",0,"no","SemiFinal"
"34690",2015,"sf1","2015sf1","J","Belgium","Albania",10,"no","SemiFinal"
"34691",2015,"sf1","2015sf1","J","Belgium","Armenia",12,"no","SemiFinal"
"34692",2015,"sf1","2015sf1","J","Belgium","Belarus",0,"no","SemiFinal"
"34693",2015,"sf1","2015sf1","J","Belgium","Belgium",0,"yes","SemiFinal"
"34694",2015,"sf1","2015sf1","J","Belgium","Denmark",1,"no","SemiFinal"
"34695",2015,"sf1","2015sf1","J","Belgium","Estonia",5,"no","SemiFinal"
"34696",2015,"sf1","2015sf1","J","Belgium","Finland",0,"no","SemiFinal"
"34697",2015,"sf1","2015sf1","J","Belgium","Georgia",2,"no","SemiFinal"
"34698",2015,"sf1","2015sf1","J","Belgium","Greece",3,"no","SemiFinal"
"34699",2015,"sf1","2015sf1","J","Belgium","Hungary",4,"no","SemiFinal"
"34700",2015,"sf1","2015sf1","J","Belgium","Macedonia",0,"no","SemiFinal"
"34701",2015,"sf1","2015sf1","J","Belgium","Moldova",0,"no","SemiFinal"
"34702",2015,"sf1","2015sf1","J","Belgium","Romania",7,"no","SemiFinal"
"34703",2015,"sf1","2015sf1","J","Belgium","Russia",8,"no","SemiFinal"
"34704",2015,"sf1","2015sf1","J","Belgium","Serbia",0,"no","SemiFinal"
"34705",2015,"sf1","2015sf1","J","Belgium","The Netherlands",6,"no","SemiFinal"
"34706",2015,"sf1","2015sf1","J","Denmark","Albania",0,"no","SemiFinal"
"34707",2015,"sf1","2015sf1","J","Denmark","Armenia",0,"no","SemiFinal"
"34708",2015,"sf1","2015sf1","J","Denmark","Belarus",3,"no","SemiFinal"
"34709",2015,"sf1","2015sf1","J","Denmark","Belgium",12,"no","SemiFinal"
"34710",2015,"sf1","2015sf1","J","Denmark","Denmark",0,"yes","SemiFinal"
